1889
0 1488 14146
1 1520 4180
2 1520 8404
3 1520 9262
4 1520 11792
5 5968 4620
6 5968 6490
7 5968 7040
8 5968 7480
9 5968 8448
10 6064 9108
11 6160 9108
12 6256 9108
13 6336 9108
14 6416 9108
15 6528 9108
16 6608 9108
17 6768 9108
18 6880 9108
19 6976 9108
20 7088 9108
21 7248 9108
22 7280 9636
23 7280 10956
24 7280 12188
25 7280 12628
26 4720 4180
27 4848 4400
28 5008 4400
29 5104 4400
30 17520 5126
31 17520 7392
32 17584 7920
33 17776 9526
34 17776 14234
35 17936 5016
36 17936 5940
37 17936 6710
38 18064 7920
39 18192 8690
40 18192 14234
41 18304 7920
42 18352 4180
43 18352 5852
44 18416 7920
45 18560 7920
46 18608 8580
47 18608 14234
48 18704 7920
49 18768 5962
50 880 4180
51 880 8404
52 880 9152
53 880 11968
54 1008 12188
55 1040 14036
56 1040 14476
57 5040 10472
58 5040 14278
59 5072 9504
60 5168 9504
61 5264 9504
62 5360 9504
63 5456 4290
64 5456 4840
65 5456 6600
66 5456 7040
67 5456 7480
68 5456 8646
69 10544 14476
70 10720 14256
71 10848 14256
72 10928 4400
73 10928 6050
74 10928 7964
75 10928 9328
76 10928 10384
77 10928 11110
78 10928 12188
79 10976 14036
80 11056 14036
81 11168 14036
82 11344 14036
83 11632 14036
84 11840 14036
85 11984 14036
86 12160 14036
87 12368 14036
88 12576 14036
89 12816 14036
90 13120 14036
91 13456 14036
92 13648 14036
93 13760 14036
94 13888 14036
95 16496 8888
96 16496 9636
97 16496 10406
98 16496 12848
99 16496 14036
100 16560 7502
101 7632 9416
102 7632 9944
103 7632 10956
104 7632 12188
105 7632 12628
106 7632 14476
107 7728 4840
108 7728 5940
109 7728 6490
110 7728 7260
111 7728 8448
112 16208 7612
113 16208 8360
114 16208 8888
115 16208 9328
116 16208 10626
117 16208 12848
118 16208 14036
119 16272 4180
120 464 4400
121 464 8404
122 464 8932
123 528 9152
124 592 9372
125 592 14036
126 592 14476
127 5392 10626
128 5520 4290
129 5520 4840
130 5520 6600
131 5520 7040
132 5520 7480
133 5520 8228
134 5680 4620
135 5856 4620
136 6160 4620
137 6272 4620
138 6368 4620
139 6528 4620
140 6608 4620
141 6768 4620
142 6880 4620
143 6976 4620
144 7088 4620
145 7248 4620
146 7344 4620
147 7568 4620
148 7664 4290
149 7936 4620
150 8032 4620
151 8144 4620
152 8224 4620
153 8304 4620
154 8400 4620
155 8496 4620
156 8624 4620
157 8784 4620
158 8944 4620
159 9072 4620
160 9296 4620
161 9600 4620
162 9712 4620
163 9792 4620
164 9920 4620
165 10080 4620
166 10192 4620
167 10320 4620
168 10496 4620
169 10608 4620
170 4176 4180
171 4176 4620
172 4176 5148
173 4176 8536
174 6608 6490
175 6608 7040
176 6608 7480
177 6704 10956
178 7248 6490
179 7248 7040
180 7248 7480
181 7344 5940
182 7568 5940
183 7936 5940
184 8032 5940
185 8144 5940
186 8240 5940
187 8304 5940
188 8400 5940
189 8496 5940
190 8624 5940
191 8784 5940
192 8880 5940
193 8976 5940
194 9072 5940
195 9184 5940
196 9376 5940
197 9600 5940
198 9712 5940
199 9792 5940
200 9920 5940
201 10080 5940
202 10192 5940
203 10320 5940
204 10496 5940
205 10608 5940
206 10672 5940
207 10752 5940
208 11008 5940
209 11088 5940
210 11184 5940
211 11328 5940
212 11472 5940
213 11504 4400
214 11504 8294
215 11504 10956
216 11504 12078
217 11776 12408
218 11984 12408
219 12192 12408
220 12368 12408
221 12496 12408
222 12672 12408
223 12816 12408
224 12976 12408
225 13120 12408
226 13440 12408
227 13648 12408
228 13760 12408
229 13888 12408
230 14048 12408
231 14192 12408
232 14320 12408
233 14464 12408
234 14544 13068
235 14544 14146
236 14672 12848
237 14784 12848
238 14992 12848
239 15120 12848
240 15344 12848
241 15568 12848
242 15696 12848
243 15856 12848
244 16016 12848
245 16112 12848
246 16272 12848
247 16560 12848
248 16720 12848
249 16960 12848
250 17072 7502
251 17072 8470
252 17072 9416
253 17136 5104
254 17200 4180
255 1840 4400
256 1840 8888
257 1904 11132
258 1936 11660
259 1936 14146
260 2032 13596
261 2240 13596
262 2352 13596
263 2496 13596
264 2640 13596
265 2800 13596
266 2912 13596
267 3072 13596
268 3200 13596
269 3344 13596
270 10832 8184
271 10832 11110
272 10832 12298
273 11616 5720
274 11760 5720
275 11888 5720
276 12064 5720
277 12176 5720
278 12240 5720
279 12272 4180
280 12272 4620
281 1648 8404
282 1728 8624
283 1904 9152
284 6256 6490
285 6256 7040
286 6256 7480
287 6288 10252
288 6288 10956
289 14608 14036
290 14672 14036
291 14800 14036
292 14992 14036
293 15120 14036
294 15344 14036
295 15440 14036
296 15568 14036
297 15632 14036
298 15696 14036
299 15856 14036
300 16016 14036
301 16112 14036
302 16272 14036
303 16560 14036
304 16720 14036
305 16880 14036
306 16976 4796
307 11168 10384
308 11312 10384
309 11344 4400
310 11344 8184
311 6864 6490
312 6864 7040
313 6864 7480
314 6992 10384
315 7120 10956
316 7168 12188
317 7760 12188
318 7936 12188
319 8048 12188
320 8176 12188
321 8352 12188
322 8432 12188
323 8576 12188
324 8656 12188
325 8720 12188
326 8928 12188
327 9168 12188
328 9312 12188
329 9392 12188
330 9504 12188
331 9680 12188
332 9808 12188
333 9872 12188
334 10000 12188
335 10144 12188
336 10224 12188
337 10336 12188
338 10480 12188
339 10576 12188
340 11168 12188
341 11312 12188
342 11408 12188
343 11632 4620
344 11632 6380
345 11632 7744
346 11632 11660
347 17200 8360
348 17232 7612
349 1968 4400
350 1968 8888
351 2160 9592
352 2352 10032
353 2352 10472
354 816 4180
355 816 8404
356 816 9152
357 816 9812
358 4496 4180
359 4496 4730
360 4496 8800
361 4496 10362
362 4496 14168
363 7760 12628
364 7936 12628
365 8048 12628
366 8176 12628
367 8352 12628
368 8432 12628
369 8576 12628
370 8656 12628
371 8720 12628
372 8864 12628
373 10768 5500
374 16336 8360
375 16336 8888
376 16336 9328
377 16336 10626
378 16400 7612
379 6320 7480
380 1168 4180
381 1168 8404
382 1168 9152
383 1200 11352
384 1296 11352
385 1360 11352
386 1424 11352
387 1600 13816
388 1808 13816
389 2992 14256
390 6416 6490
391 6416 7040
392 6416 7480
393 8240 5500
394 8304 5500
395 8400 5500
396 8496 5500
397 8624 5500
398 8784 5500
399 8880 5500
400 8976 5500
401 9072 5500
402 9184 5500
403 9376 5500
404 9600 5500
405 9712 5500
406 9792 5500
407 9920 5500
408 10080 5500
409 10192 5500
410 10320 5500
411 10496 5500
412 10608 5500
413 10672 5500
414 11056 4400
415 16624 10406
416 16688 7502
417 16688 8206
418 15280 4180
419 15280 5016
420 15280 6930
421 15280 8778
422 15312 9746
423 15312 10296
424 15312 10846
425 15312 14476
426 3472 9372
427 3504 10472
428 3504 14388
429 208 4400
430 208 9042
431 320 9372
432 656 8932
433 752 8932
434 944 8932
435 1024 8932
436 1296 8932
437 1360 8932
438 1424 8932
439 1616 8932
440 2288 8932
441 2384 8932
442 2528 8932
443 2640 8932
444 2800 8932
445 2864 8932
446 2960 8932
447 3056 8932
448 3248 8932
449 3344 8932
450 3536 9592
451 3696 9592
452 3920 9592
453 4080 9592
454 4288 9592
455 4400 10362
456 4400 14168
457 8240 6490
458 8240 7040
459 8304 7788
460 8400 7788
461 8496 7788
462 8624 7788
463 8816 7788
464 8976 7788
465 9104 7788
466 9216 7788
467 9392 7788
468 9520 7788
469 9616 7788
470 9744 8668
471 9744 9768
472 9744 11110
473 9744 11660
474 9744 14476
475 9200 14476
476 9232 7260
477 9296 4180
478 9296 6490
479 9296 7040
480 6992 6490
481 6992 7040
482 6992 7480
483 11760 6380
484 11888 6380
485 12064 6380
486 12176 6380
487 12240 6380
488 12352 6380
489 12432 6380
490 12512 6380
491 12592 6380
492 12688 6380
493 12800 6380
494 12880 6380
495 12960 6380
496 13104 6380
497 13168 6380
498 13248 6380
499 13376 6380
500 13456 6380
501 13536 6380
502 13616 6380
503 13744 6380
504 13888 6380
505 14032 6380
506 14160 6380
507 14352 6380
508 14464 6380
509 14544 6380
510 14608 6380
511 14640 4180
512 14640 5016
513 10160 8668
514 10160 11000
515 10160 14476
516 10320 7920
517 10448 7920
518 12016 7920
519 12096 7920
520 12208 7920
521 12352 7920
522 12512 7920
523 12656 7920
524 12800 7920
525 12880 7920
526 12960 7920
527 13088 7920
528 13360 7920
529 13456 7920
530 13536 7920
531 13616 7920
532 13744 7920
533 13888 7920
534 14000 7920
535 14064 7920
536 14176 7920
537 14416 7920
538 14688 7920
539 14736 6600
