532
0 7810 6053
1 7798 5709
2 7264 5575
3 7324 5560
4 7547 5503
5 7744 5476
6 7821 5457
7 7883 5408
8 7874 5405
9 7927 5365
10 7848 5358
11 7802 5317
12 7962 5287
13 7913 5280
14 7724 5210
15 7503 5191
16 7759 5143
17 7890 5130
18 7254 5129
19 7790 5038
20 7142 5032
21 7606 5009
22 7772 4989
23 7744 4933
24 7846 4923
25 7622 4917
26 6937 4917
27 7576 4915
28 7783 4912
29 7716 4909
30 7295 4887
31 7777 4869
32 7700 4854
33 7726 4833
34 7702 4815
35 7583 4813
36 7654 4795
37 7417 4788
38 7267 4779
39 6806 4755
40 5259 4751
41 7698 4745
42 7570 4741
43 7617 4724
44 7752 4721
45 7673 4718
46 7692 4666
47 7547 4664
48 7259 4630
49 5387 4623
50 7679 4581
51 7674 4579
52 7631 4573
53 7520 4572
54 7848 4546
55 5685 4546
56 7832 4542
57 6735 4509
58 7647 4504
59 7338 4481
60 4602 4478
61 4606 4468
62 7399 4467
63 7037 4446
64 7458 4428
65 7364 4427
66 6058 4426
67 6868 4418
68 3832 4410
69 6670 4401
70 7443 4375
71 7160 4370
72 6139 4369
73 7333 4335
74 6237 4332
75 5385 4318
76 6911 4296
77 6304 4294
78 7111 4288
79 6740 4282
80 7698 4279
81 7613 4275
82 7360 4275
83 6779 4273
84 7207 4270
85 6241 4268
86 7432 4265
87 4354 4262
88 6589 4256
89 7817 4252
90 6051 4246
91 5356 4241
92 7554 4236
93 7534 4227
94 4217 4224
95 7349 4219
96 7128 4215
97 3950 4215
98 6947 4209
99 7549 4208
100 5168 4208
101 6524 4207
102 5871 4202
103 7542 4198
104 6660 4193
105 7216 4180
106 6607 4173
107 7601 4171
108 6123 4167
109 6450 4160
110 6713 4154
111 7355 4151
112 7604 4146
113 7541 4141
114 7506 4138
115 4871 4132
116 2906 4131
117 6488 4128
118 6312 4126
119 6008 4117
120 4427 4109
121 4679 4084
122 5955 4081
123 6891 4075
124 7705 4065
125 7562 4058
126 4634 4054
127 4607 4049
128 6557 4047
129 7344 4046
130 5543 4042
131 7124 4039
132 7466 4037
133 6259 4030
134 6366 4002
135 5597 3993
136 4655 3992
137 7805 3991
138 3396 3990
139 6603 3982
140 6537 3982
141 4342 3966
142 7037 3965
143 7345 3951
144 7271 3948
145 5336 3943
146 5964 3935
147 7660 3924
148 7872 3922
149 6567 3922
150 6602 3920
151 4806 3914
152 7909 3912
153 5926 3912
154 7449 3911
155 6333 3909
156 3108 3908
157 7844 3902
158 5427 3894
159 6862 3892
160 6621 3891
161 6150 3888
162 7388 3879
163 7351 3877
164 4694 3877
165 6340 3870
166 6425 3867
167 6577 3858
168 6864 3854
169 5706 3844
170 4496 3844
171 4574 3843
172 3824 3838
173 5803 3824
174 5720 3823
175 6454 3821
176 6120 3821
177 7988 3820
178 6376 3819
179 7841 3818
180 5778 3813
181 5457 3808
182 5671 3807
183 4293 3788
184 7423 3776
185 7342 3775
186 5541 3769
187 5621 3768
188 7750 3760
189 6327 3745
190 7879 3743
191 199 3743
192 6652 3742
193 5678 3742
194 5207 3742
195 7429 3737
196 7262 3725
197 6427 3717
198 1851 3710
199 6207 3700
200 6069 3695
201 4780 3694
202 7603 3690
203 5751 3681
204 6365 3679
205 6958 3678
206 6317 3673
207 5417 3673
208 6426 3656
209 7922 3655
210 7331 3634
211 5965 3624
212 4965 3622
213 6833 3618
214 6798 3610
215 7667 3608
216 1047 3602
217 7803 3598
218 7370 3588
219 952 3583
220 7906 3580
221 250 3578
222 5111 3569
223 6453 3567
224 7492 3560
225 6140 3558
226 5315 3557
227 5316 3554
228 4232 3551
229 7408 3534
230 8013 3523
231 5160 3517
232 7141 3514
233 5887 3508
234 4694 3502
235 7633 3499
236 7919 3496
237 1784 3494
238 1482 3494
239 236 3494
240 6713 3488
241 7696 3486
242 536 3481
243 317 3476
244 5649 3472
245 6235 3471
246 7199 3469
247 5540 3468
248 5400 3461
249 5796 3459
250 2342 3439
251 7494 3430
252 7321 3429
253 6265 3426
254 8001 3418
255 226 3415
256 6148 3413
257 5987 3402
258 7582 3396
259 7422 3390
260 6623 3389
261 7475 3388
262 7654 3377
263 7838 3375
264 6570 3371
265 4364 3362
266 7316 3360
267 4857 3359
268 7533 3358
269 5719 3352
270 7452 3339
271 7747 3329
272 5841 3328
273 3229 3312
274 7076 3302
275 7657 3301
276 6360 3301
277 525 3297
278 5619 3291
279 7989 3271
280 5697 3269
281 6050 3242
282 7082 3235
283 5539 3235
284 741 3235
285 6731 3234
286 7453 3229
287 7695 3220
288 7299 3219
289 863 3219
290 7861 3216
291 5960 3207
292 4252 3206
293 6402 3190
294 5342 3188
295 6656 3181
296 7532 3175
297 7434 3173
298 5679 3171
299 6518 3165
300 4537 3143
301 806 3123
302 6113 3101
303 7440 3100
